step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.02644381672143936,5.572815418243408,0.22015677392482758,0.33035714285714285,8.325453758239746,R1,high,P22H,44,0.2801524400711059,0.2252252252252252,1.0291283130645752,0.516017735004425,1.017709255218506,False,False
0.020677538588643074,2.323533535003662,0.3123778998851776,0.6517857142857143,15.107111930847168,R1,high,P23H,42,0.2616536021232605,0.2792792792792792,1.011264085769653,0.3833743333816528,0.924743354320526,False,False
0.017175372689962387,1.9332716464996338,0.29107582569122314,0.5892857142857143,16.947277069091797,R1,high,P23H,43,0.3158778548240661,0.1981981981981982,1.025318622589111,0.4599366188049316,1.0633901357650757,False,False
0.02002698928117752,2.2653822898864746,0.5578845143318176,0.4107142857142857,27.856632232666016,R1,high,P23H,44,0.3577645123004913,0.1891891891891892,1.007401466369629,0.4259698987007141,1.0887621641159058,False,False
0.023313045501708984,2.4786112308502197,0.20997442305088043,0.5,9.006735801696777,R1,high,P24H,42,0.5826928615570068,0.4504504504504504,0.967316508293152,0.6291310787200928,0.9251785278320312,False,False
0.04136660322546959,6.847034931182861,0.27956637740135193,0.21428571428571427,6.758262634277344,R1,high,P24H,43,0.3231741786003113,0.1261261261261261,0.975692868232727,0.6207418441772461,0.9537668824195862,False,False
0.032109182327985764,5.258474826812744,0.30453258752822876,0.21428571428571427,9.484284400939941,R1,high,P24H,44,0.5693420767784119,0.2432432432432432,0.9585490226745604,0.6247490644454956,0.9229518175125122,False,False
0.03777129203081131,6.021344184875488,0.6775524616241455,0.5357142857142857,17.938291549682617,R1,high,P25H,42,0.4809509813785553,0.018018018018018,0.9838753938674928,0.5576696991920471,0.5502440333366394,False,False
0.024670539423823357,2.284796953201294,0.5303680896759033,0.5357142857142857,21.49803352355957,R1,high,P25H,43,0.3610032796859741,0.054054054054054,1.003044605255127,0.5614707469940186,0.5147795081138611,False,False
0.029175084084272385,4.410751819610596,0.4893455505371094,0.4732142857142857,16.772722244262695,R1,high,P25H,44,0.3183240890502929,0.1981981981981982,1.010129690170288,0.517387866973877,0.5685437321662903,False,False
0.019711419939994812,1.7419567108154297,0.30147525668144226,0.6696428571428571,15.29444694519043,R1,high,P26H,42,0.3747615218162536,0.1081081081081081,1.026954174041748,0.6211886405944824,0.8664407730102539,False,False
0.019189072772860527,2.0031228065490723,0.40650713443756104,0.6071428571428571,21.184301376342773,R1,high,P26H,43,0.4460445642471313,0.09009009009009,0.9732735753059388,0.6436824202537537,0.8539745807647705,False,False
0.016653884202241898,1.3747544288635254,0.4159986674785614,0.21428571428571427,24.979076385498047,R1,high,P26H,44,0.748400092124939,0.072072072072072,1.0168626308441162,0.5989166498184204,0.8911552429199219,False,False
0.029796816408634186,3.07139253616333,0.2371397316455841,0.07142857142857142,7.958559513092041,R1,high,P27H,42,0.4179340004920959,0.3693693693693693,0.9842872023582458,0.5631046891212463,1.2667279243469238,False,False
0.04043957218527794,5.1246514320373535,0.17604802548885345,0.008928571428571428,4.353360176086426,R1,high,P27H,43,0.3181856870651245,0.3603603603603603,0.9562029838562012,0.585328221321106,1.2645801305770874,False,False
