step_share,step_over_gap,step_pos,n_steps_big,md5,variant,endpoint,seed,two_sided,foreign,cls,DR_med,M,prompt,grid,sided
0.060346458107233,1.0917413234710691,0.6571428571428571,5,3a7fd20ca6705636f62f918f428a2ec0,01_effect__dai,shadow_smoke_7,42,True,False,REAL,0.6065733432769775,0.4423076923076923,effect,v2,
0.088442713022232,1.0084649324417114,0.2857142857142857,3,4bde96b943422b6180d61ea2707a1273,01_effect__dai,shadow_smoke_7,43,True,False,REAL,0.3279244899749756,0.4230769230769231,effect,v2,
0.0249795243144035,0.2496148198843002,0.7523809523809524,20,3e57e848b698884f7acfc5dd1eb87f28,01_effect__dai,hero_flight_6,42,True,False,REAL,0.7147643566131592,0.4230769230769231,effect,v2,
0.0181292798370122,0.3937157690525055,0.6476190476190476,63,8284827dea2f60bdfe199e12c1884a12,01_effect__dai,hero_flight_6,43,True,False,REAL,0.6493849754333496,0.5576923076923077,effect,v2,
0.0299279540777206,0.2046640813350677,0.3428571428571428,19,d2d2a7c987cc2d5a576f4b880ec30dbb,01_effect__dai,shadow_smoke_2,42,True,False,REAL,0.2736248970031738,0.173076923076923,effect,v2,
0.0267124697566032,0.208380788564682,0.1619047619047619,32,132cf963c09991fd58bff24619166da3,01_effect__dai,shadow_smoke_2,43,True,False,REAL,0.2252936214208603,0.2307692307692307,effect,v2,
0.0526962280273437,2.027721881866455,0.2952380952380952,9,cf66463329d6d3b4d583f49204fee58f,01_effect__dai,display_transition_1,42,True,False,REAL,0.3753874003887176,0.2403846153846154,effect,v2,
0.1077404469251632,3.1151716709136963,0.7142857142857143,2,a4a9982d4924c50ace124f54fe90ad2d,01_effect__dai,display_transition_1,43,True,False,REAL,0.5976691246032715,0.0384615384615384,effect,v2,
0.0851723775267601,0.5609647035598755,0.3714285714285714,1,06338c6484fda64e6a456ad708ef4318,01_effect__dai,raven_transition_2,42,True,False,REAL,0.3714874684810638,0.2980769230769231,effect,v2,
0.0237896740436553,0.2508175075054168,0.0380952380952381,37,4f0ed63b33b3b6e7048f982351242a50,01_effect__dai,raven_transition_2,43,True,False,REAL,0.5404574871063232,0.4807692307692308,effect,v2,
0.0510779358446598,0.4938678741455078,0.5904761904761905,7,f7282b0e454bc2aa5c43dd9aaedad294,01_effect__dai,melt_transition_2,42,True,False,CUT,0.0751328468322753,0.0288461538461538,effect,v2,
0.0242804996669292,0.6253750324249268,0.6285714285714286,42,321daf2df33bba226166537a14dddb53,01_effect__dai,melt_transition_2,43,True,False,REAL,0.8374248743057251,0.1923076923076923,effect,v2,
0.023112166672945,0.2784071862697601,0.2285714285714285,43,241669bd828793198cf314c7457cf895,01_effect__dai,shadow_smoke_0,42,True,False,REAL,0.6620370149612427,0.3269230769230769,effect,v2,
0.0389493554830551,0.4306539893150329,0.1333333333333333,13,7900e72368aabcb758626b912d0c4bda,01_effect__dai,shadow_smoke_0,43,True,False,REAL,0.2801178395748138,0.2596153846153846,effect,v2,
0.0444068200886249,0.6397700309753418,0.5047619047619047,17,813e309a3b583421ef9211d7efcd7d64,01_effect__dai,hero_flight_5,42,True,False,REAL,0.2394733428955078,0.0769230769230769,effect,v2,
0.0420973300933837,0.7544440627098083,0.2857142857142857,17,687fbf79aaf6b530752a85c548850288,01_effect__dai,hero_flight_5,43,True,False,REAL,0.3493047952651977,0.0865384615384615,effect,v2,
0.0226195454597473,0.2251905649900436,0.9904761904761904,51,f581b9e63ed5a22510f2d8006d7c1877,01_effect__dai,hero_flight_1,42,True,False,REAL,0.4703372716903686,0.1634615384615384,effect,v2,
0.0541724786162376,0.7204529047012329,0.638095238095238,6,c5e323ef940a052881aee0abc27bb8a4,01_effect__dai,hero_flight_1,43,True,False,REAL,0.4547078907489776,0.0288461538461538,effect,v2,
0.0260244198143482,0.4794320166110992,0.2571428571428571,39,3e341a79e1feb3ac3025be459f9f7b39,01_effect__dai,earth_wave_3,42,True,False,REAL,0.3670455813407898,0.375,effect,v2,
0.0388721190392971,1.0182067155838013,0.6666666666666666,18,2f6a3adca9c360d9c5bcacefbf45894e,01_effect__dai,earth_wave_3,43,True,False,REAL,0.7680392265319824,0.5288461538461539,effect,v2,
0.0291970111429691,0.6763319373130798,0.0380952380952381,19,1e2a894eb7c99f5375c4d870786adc2f,01_effect__dai,davis_bear_elephant,42,True,True,REAL,0.9093058109283448,0.4134615384615384,effect,v2,
0.0232460629194974,0.6276188492774963,0.6666666666666666,38,c7523bf289f1969f2f1e70224dbea8a8,01_effect__dai,davis_bear_elephant,43,True,True,REAL,0.6652361154556274,0.3557692307692308,effect,v2,
0.0227282363921403,0.2723835706710815,0.4857142857142857,37,02621e9eb7f7c05c8855befb0c1a998d,01_effect__dai,davis_bear_elephant,42,True,True,REAL,0.3243245482444763,0.125,effect,v2,
0.0234933421015739,0.6036543250083923,0.7047619047619048,30,f418ba2329a76e4e1dde8c89834948db,01_effect__dai,davis_bear_elephant,43,True,True,REAL,0.6988239288330078,0.0769230769230769,effect,v2,
0.0359226427972316,0.5629155039787292,0.4857142857142857,32,8ee30a0166e251789576a50377a6d21a,01_effect__dai,air_bending_1,42,True,False,REAL,0.1736589074134826,0.3173076923076923,effect,v2,
0.0856910198926925,0.7556483745574951,0.4375,3,2f5ddcf3c7810189c63d06f7483ff034,tier2_start__dai,water_bending_3,42,False,False,REAL,0.2750759124755859,0.036036036036036,neutral,v2,
0.1318039000034332,0.9183228015899658,0.3303571428571428,7,10406142a19485981a292bb4237818de,tier2_start__dai,water_bending_3,43,False,False,REAL,0.2811111509799957,0.045045045045045,neutral,v2,
0.015850692987442,0.2593509256839752,0.2767857142857143,82,0853eb4d64c809712957e5f4113a3d60,tier2_start__dai,davis_blackswan_rhino,42,False,True,REAL,0.5032160878181458,0.4864864864864865,neutral,v2,
0.0342447161674499,0.5728893280029297,0.2678571428571428,5,6c75337fc86ed649c068006b0da6e618,tier2_start__dai,davis_blackswan_rhino,43,False,True,REAL,0.5696461200714111,0.4864864864864865,neutral,v2,
0.0872424468398094,0.594123125076294,0.3482142857142857,2,eaa57c0ce37b88e108c509b08fdd92df,tier2_start__dai,firelava_4,42,False,False,REAL,0.3781452775001526,0.009009009009009,neutral,v2,
0.0582777597010135,0.5596346855163574,0.1785714285714285,16,5ff28d570a6bd1c64fb8ce241c9e805b,tier2_start__dai,firelava_4,43,False,False,REAL,0.4712420105934143,0.1081081081081081,neutral,v2,
0.1112719252705574,0.693188488483429,0.4285714285714285,7,7e07cab97c75e5cf912009de460df4d1,tier2_start__dai,flying_cam_transition_4,42,False,False,REAL,0.2056232541799545,0.027027027027027,neutral,v2,
0.0449155829846859,0.2907564342021942,0.1607142857142857,16,5c7a2784cd8df89fe52ce504902539a0,tier2_start__dai,flying_cam_transition_4,43,False,False,REAL,0.1717321872711181,0.1081081081081081,neutral,v2,
0.025942906737327576,0.46274909377098083,0.4666666666666667,42,460e0686c7f76f4c657dedbb32edda68,01_effect__dai,air_bending_1,43,True,False,REAL,0.1300234794616699,0.1442307692307692,effect,v2,two
0.026753321290016174,0.641411304473877,0.580952380952381,25,8c2df723b56465c902e1ad3c91511486,01_effect__dai,hero_flight_6,42,True,False,REAL,0.4737238883972168,0.375,effect,v2,two
0.02956352010369301,0.8612479567527771,0.17142857142857143,17,9c3bea0fd6e886f21b3333fa22a0d51b,01_effect__dai,hero_flight_6,43,True,False,REAL,0.6881518363952637,0.5,effect,v2,two
0.030156098306179047,0.2608940303325653,0.6476190476190476,26,26e88fe22604ea958b0297881edc44a3,01_effect__dai,shadow_smoke_7,42,True,False,REAL,0.5352908372879028,0.5,effect,v2,two
0.028631767258048058,0.3996412456035614,0.17142857142857143,25,113bf7682e3ad1f42e87ea2a16cfd998,01_effect__dai,shadow_smoke_7,43,True,False,REAL,0.4525485038757324,0.4807692307692308,effect,v2,two
0.030434193089604378,0.07384045422077179,0.9904761904761905,14,3fa82a8782b4b2bd4fd66b99ac586984,01_effect__dai,hero_flight_5,42,True,False,REAL,0.1524893939495086,0.3846153846153846,effect,v2,two
0.03346126154065132,0.1395750194787979,0.2857142857142857,17,c31212b5966c2eb3fb3b4ce50d485c9c,01_effect__dai,hero_flight_5,43,True,False,REAL,0.2903550863265991,0.3269230769230769,effect,v2,two
0.030887052416801453,0.4988160729408264,0.6571428571428571,18,7573379443e58b8bbb0b69ab67761ef9,01_effect__dai,hero_flight_6,42,True,False,REAL,0.4324593544006347,0.2884615384615384,effect,v2,two
0.03392353281378746,0.7523999810218811,0.17142857142857143,29,d9b8e4a0b0a6cb89b95d298a654515c1,01_effect__dai,hero_flight_6,43,True,False,REAL,0.6534478664398193,0.5,effect,v2,two
0.02846396714448929,0.5473718643188477,0.9904761904761905,29,9fe6229798d6471a48848db993128957,01_effect__dai,davis_tennis_snowboard,42,True,True,REAL,0.6432713270187378,0.1826923076923076,effect,v2,two
0.02657494880259037,0.606325089931488,0.7238095238095238,33,47d7618e08b5b886a051c2b6ffe56a55,01_effect__dai,davis_tennis_snowboard,43,True,True,REAL,1.1665936708450315,0.4423076923076923,effect,v2,two
0.02430291473865509,0.3689747452735901,0.26666666666666666,38,47e712a655441a01010b1b95776de8e2,01_effect__dai,earth_wave_3,42,True,False,REAL,0.2424342334270477,0.173076923076923,effect,v2,two
0.023370657116174698,0.5927419066429138,0.34285714285714286,46,d9e7eba9afc97746ed4f825430c29e4c,01_effect__dai,earth_wave_3,43,True,False,REAL,0.4147284626960754,0.375,effect,v2,two
0.031134242191910744,0.7492328882217407,0.6666666666666666,32,7130bc6e27b37d8c1aea2b1db77321ab,01_effect__dai,giant_grab_3,42,True,False,REAL,1.3040482997894287,0.2115384615384615,effect,v2,two
0.05004212260246277,1.0098893642425537,0.5523809523809524,10,f5c8a240ad34b0aa2a6847cc0961afa2,01_effect__dai,giant_grab_3,43,True,False,REAL,1.0141096115112305,0.0961538461538461,effect,v2,two
0.03191062808036804,0.7226712107658386,0.4,25,bdd3a0d2c87350116e73bf2b3ad94a19,01_effect__dai,earth_wave_3,42,True,False,REAL,0.322032630443573,0.1538461538461538,effect,v2,two
0.022470127791166306,0.6761801242828369,0.49523809523809526,49,a4d6b204e16643e451ec09361ee799e2,01_effect__dai,earth_wave_3,43,True,False,REAL,0.597551703453064,0.4423076923076923,effect,v2,two
0.04098412021994591,0.6571220755577087,0.06666666666666667,19,0d9dc202e1703d1dbb681ee02ae515a9,01_effect__dai,giant_grab_3,42,True,False,REAL,0.37115478515625,0.1442307692307692,effect,v2,two
0.027339071035385132,0.6218731999397278,0.23809523809523808,38,ce5bdbe2781646b79704701f92b7e19a,01_effect__dai,giant_grab_3,43,True,False,REAL,0.395039290189743,0.0865384615384615,effect,v2,two
0.07848939299583435,1.4408586025238037,0.6476190476190476,1,bfb7e1ce7be42af71e072b9d419135e9,01_effect__dai,hero_flight_5,42,True,False,REAL,0.2174588143825531,0.2211538461538461,effect,v2,two
0.03638651221990585,0.7392641305923462,0.6190476190476191,29,25f97942b31d7a7bef9d5475062b554c,01_effect__dai,hero_flight_5,43,True,False,REAL,0.2718388736248016,0.25,effect,v2,two
0.06753040105104446,1.217531442642212,0.2761904761904762,2,4c9b34ae353693659f3ea899b7ab4d1b,01_effect__dai,davis_tennis_snowboard,42,True,True,REAL,0.7056295871734619,0.5096153846153846,effect,v2,two
0.0485091507434845,0.8745512962341309,0.05714285714285714,13,27aba0133a8fc560dc022637317fe027,01_effect__dai,davis_tennis_snowboard,43,True,True,REAL,0.6343539953231812,0.6923076923076923,effect,v2,two
0.026078885421156883,0.34510087966918945,0.5333333333333333,35,b576f6d7d57144ef47e979c0894eca28,01_effect__dai,water_bending_3,42,True,False,REAL,0.6856153011322021,0.3461538461538461,effect,v2,two
0.020703408867120743,0.6009817719459534,0.2857142857142857,52,5f383a2e961edd152f781106564c1b7e,01_effect__dai,water_bending_3,43,True,False,REAL,0.7134268283843994,0.3365384615384615,effect,v2,two
0.02704712189733982,0.5529227256774902,0.29523809523809524,32,e768b232e9f320d6dfd40365f7cb866c,01_effect__dai,shadow_smoke_7,42,True,False,REAL,0.5240368247032166,0.2211538461538461,effect,v2,two
0.02363230101764202,0.5691372156143188,0.3523809523809524,44,bd3bc1adb8f3350db8df9d48ab119e0d,01_effect__dai,shadow_smoke_7,43,True,False,REAL,0.2641044557094574,0.2596153846153846,effect,v2,two
0.03165767714381218,0.6346802115440369,0.5714285714285714,22,2f8cf3fa64213eb667d833521ec5305a,01_effect__dai,davis_bear_elephant,42,True,True,REAL,0.3505535721778869,0.0769230769230769,effect,v2,two
0.022961026057600975,0.36878660321235657,0.5904761904761905,45,678fecab4491801538effc7c839ccb52,01_effect__dai,davis_bear_elephant,43,True,True,REAL,0.604183554649353,0.0673076923076923,effect,v2,two
0.08189322054386139,0.8203824162483215,0.009523809523809525,1,db39f41b30d7133789c4ee1b4b72acb9,01_effect__dai,davis_bear_elephant,42,True,True,REAL,0.6689109802246094,0.2211538461538461,effect,v2,two
0.025631098076701164,0.32725492119789124,0.580952380952381,28,4319a2cea3759241cd052f3df1871523,01_effect__dai,davis_bear_elephant,43,True,True,REAL,0.6827113032341003,0.125,effect,v2,two
0.03860573470592499,0.6799688935279846,0.6857142857142857,15,6830c61c7cc1673df3c77e5b1e338962,01_effect__dai,davis_tennis_snowboard,42,True,True,REAL,0.7821788787841797,0.5576923076923077,effect,v2,two
0.03424130380153656,0.8649170994758606,0.7238095238095238,18,ae12f91e1feb2c6b41f7aeae75fd1a35,01_effect__dai,davis_tennis_snowboard,43,True,True,REAL,1.0312916040420532,0.5288461538461539,effect,v2,two
0.05967189371585846,1.2628906965255737,0.0761904761904762,6,21dd94befa35e1d5058adb015d042e6d,01_effect__dai,davis_blackswan_rhino,42,True,True,REAL,1.5603303909301758,0.0384615384615384,effect,v2,two
0.03677070513367653,0.8740387558937073,0.8095238095238095,18,cec9ba2febee173b42ba044404575e31,01_effect__dai,davis_blackswan_rhino,43,True,True,REAL,1.0628762245178225,0.5769230769230769,effect,v2,two
0.01870379038155079,0.2015790343284607,0.06666666666666667,62,ce3d46a5983510f835aa262fdcded8ef,01_effect__dai,davis_blackswan_rhino,42,True,True,REAL,0.3875908851623535,0.5192307692307693,effect,v2,two
0.018069211393594742,0.2293509691953659,0.1619047619047619,55,c6f503263193b48f7128d7f69f0f1c23,01_effect__dai,davis_blackswan_rhino,43,True,True,REAL,0.6203956604003906,0.4326923076923077,effect,v2,two
0.02894645184278488,0.5152819156646729,0.49523809523809526,33,3bc91b20947b7013b3e34cf0ba7757fa,01_effect__dai,firelava_4,42,True,False,REAL,0.2364836931228637,0.0673076923076923,effect,v2,two
0.01986454613506794,0.3859117329120636,0.3619047619047619,58,6e82809a4d023b60ddbe3fc47171e90b,01_effect__dai,firelava_4,43,True,False,REAL,0.5651521682739258,0.0961538461538461,effect,v2,two
0.05921151861548424,0.5603093504905701,0.9904761904761905,3,4a0a478b39a8bf747baf1f0216e0c72d,01_effect__dai,davis_tennis_snowboard,42,True,True,REAL,0.6756985187530518,0.2211538461538461,effect,v2,two
0.021556567400693893,0.5628482699394226,0.9904761904761905,66,56397cc8055f73546ee0b1cae883b971,01_effect__dai,davis_tennis_snowboard,43,True,True,REAL,0.8968318700790405,0.125,effect,v2,two
0.07608835399150848,0.5600453019142151,0.9904761904761905,1,8f589ec2b4b0f1bae0d4cec9bdfbdc65,01_effect__dai,davis_tennis_snowboard,42,True,True,REAL,0.5083910226821899,0.4230769230769231,effect,v2,two
0.017060693353414536,0.5599736571311951,0.9904761904761905,79,ccea422c2ef330b2ed48c71e66102343,01_effect__dai,davis_tennis_snowboard,43,True,True,REAL,0.7404998540878296,0.5576923076923077,effect,v2,two
0.03729034587740898,0.5048458576202393,0.0761904761904762,29,952310a83a63170f5905b9c0e1b5fbda,01_effect__dai,raven_transition_2,42,True,False,REAL,0.1655260622501373,0.173076923076923,effect,v2,two
0.028924617916345596,0.6120957136154175,0.17142857142857143,33,4b71cfdfc20d8d39b60fb63c7d9d2f05,01_effect__dai,raven_transition_2,43,True,False,REAL,0.2335169911384582,0.4423076923076923,effect,v2,two
0.02366614155471325,0.12887535989284515,0.3047619047619048,37,499a1f208ccd42a2c7890e4b0ddfff2d,01_effect__dai,davis_bear_elephant,42,True,True,REAL,0.2588064074516296,0.2211538461538461,effect,v2,two
0.026222242042422295,0.15184730291366577,0.8,18,c3ae6d9426d37c8864ca7296c5e5f701,01_effect__dai,davis_bear_elephant,43,True,True,REAL,0.3315597176551819,0.2692307692307692,effect,v2,two
0.02008899673819542,0.2815454304218292,0.0761904761904762,56,73a02b1f60623677817350c755397fe8,01_effect__dai,davis_blackswan_rhino,42,True,True,REAL,0.85976642370224,0.3461538461538461,effect,v2,two
0.017772210761904716,0.7201709151268005,0.45714285714285713,64,6d0795297ea7b14d560401a3f370d163,01_effect__dai,davis_blackswan_rhino,43,True,True,REAL,1.3514553308486938,0.4423076923076923,effect,v2,two
0.07110036164522171,0.25411257147789,0.24761904761904763,6,9b5bcdb688c37782599082ef3f8d7ffd,01_effect__dai,melt_transition_2,42,True,False,CUT,0.0734224319458007,0.1153846153846153,effect,v2,two
0.037647467106580734,0.3527071475982666,0.38095238095238093,26,00b9d47b644d60ca8e18c6b206b7fa61,01_effect__dai,melt_transition_2,43,True,False,CUT,0.1122858524322509,0.0961538461538461,effect,v2,two
0.08113289624452591,0.3824007511138916,0.3238095238095238,10,b75f66507c224b36a7dd6a2a131a9e3c,02_neutral__dai,shadow_smoke_2,42,True,False,CUT,0.1147767305374145,0.0673076923076923,neutral,v2,two
0.09800305217504501,0.4457932412624359,0.17142857142857143,8,d1bfbb02ea8280b59dfd91efd0009e1e,02_neutral__dai,shadow_smoke_2,43,True,False,CUT,0.1112230569124221,0.0288461538461538,neutral,v2,two
0.023139312863349915,0.5549275279045105,0.5238095238095238,33,6689776f76b0f873bd81cc832b63d085,01_effect__dai,davis_blackswan_rhino,42,True,True,REAL,0.6195341348648071,0.3461538461538461,effect,v2,two
0.021872643381357193,0.7033765912055969,0.8095238095238095,49,546c099dc2cc686d30d7c8c1954e5cc6,01_effect__dai,davis_blackswan_rhino,43,True,True,REAL,0.8687926530838013,0.4615384615384615,effect,v2,two
0.07119573652744293,0.3877526521682739,0.7333333333333333,11,94fc1b2320c8bea1f822c2d8667248e4,02_neutral__dai,hero_flight_1,42,True,False,REAL,0.2040862441062927,0.0384615384615384,neutral,v2,two
0.07387445867061615,0.6804172396659851,0.6476190476190476,6,ecf792363a4314ba47f5c8174c5fa92f,02_neutral__dai,hero_flight_1,43,True,False,REAL,0.2573407292366028,0.0288461538461538,neutral,v2,two
0.05109260976314545,0.5997971892356873,0.29523809523809524,16,ac037030818f59b3c66e1bea4a0aaf17,01_effect__dai,flying_cam_transition_4,42,True,False,REAL,0.2498494237661361,0.0673076923076923,effect,v2,two
0.03033854253590107,0.5185633897781372,0.5714285714285714,29,d560172951ac36076d54132ea1b295eb,01_effect__dai,flying_cam_transition_4,43,True,False,REAL,0.4246464967727661,0.0673076923076923,effect,v2,two
0.3017062842845917,0.9904494285583496,0.0761904761904762,1,fe0941d063f6697b14d05db6e1af3e34,02_neutral__dai,hero_flight_5,42,True,False,CUT,0.1193494945764541,0.0,neutral,v2,two
0.08627717941999435,0.7160511016845703,0.11428571428571428,9,25b3f2770b08c450f44fccd2859d6f8f,02_neutral__dai,hero_flight_5,43,True,False,CUT,0.114056795835495,0.0769230769230769,neutral,v2,two
0.08542424440383911,1.149539589881897,0.11428571428571428,5,720915ff778838100c7b7df7b3ecc1a3,02_neutral__dai,shadow_smoke_0,42,True,False,REAL,0.4251381456851959,0.2403846153846154,neutral,v2,two
0.04641216993331909,0.7562477588653564,0.24761904761904763,18,2e79dab2175ef4c81597a4986c343b04,02_neutral__dai,shadow_smoke_0,43,True,False,REAL,0.4790016710758209,0.173076923076923,neutral,v2,two
0.03143125772476196,0.34390249848365784,0.0761904761904762,18,3116148bc04ed150d17c14d1b8a061aa,02_neutral__dai,hero_flight_6,42,True,False,REAL,0.4338953495025635,0.1346153846153846,neutral,v2,two
0.04536348581314087,0.9947106838226318,0.02857142857142857,5,966d3071c1e4a559b90ca0930b07f839,02_neutral__dai,hero_flight_6,43,True,False,REAL,0.5696723461151123,0.0673076923076923,neutral,v2,two
0.08131951838731766,0.5635976791381836,0.09523809523809523,7,ceaa51c0958237b941e993f488a25c7c,02_neutral__dai,shadow_smoke_7,42,True,False,REAL,0.3814498782157898,0.0384615384615384,neutral,v2,two
0.06826169043779373,0.9977015256881714,0.13333333333333333,14,d119ff0f69e2384d1c2a6fb158a308d2,02_neutral__dai,shadow_smoke_7,43,True,False,CUT,0.104308433830738,0.173076923076923,neutral,v2,two
0.103391133248806,0.7843282222747803,0.42857142857142855,9,31678118ad3a1d675e8addaf4b3c4efa,02_neutral__dai,melt_transition_2,42,True,False,CUT,0.0418416857719421,0.0673076923076923,neutral,v2,two
0.038903750479221344,0.6856624484062195,0.41904761904761906,27,5705cfd3107677501452c3db2db918b5,02_neutral__dai,melt_transition_2,43,True,False,REAL,0.1901118010282516,0.0576923076923076,neutral,v2,two
0.15191683173179626,1.0198017358779907,0.38095238095238093,1,59837bb346ff069ee4a9edc2a9a671c7,02_neutral__dai,display_transition_1,42,True,False,REAL,0.1901746094226837,0.0,neutral,v2,two
0.23416286706924438,1.0880039930343628,0.8095238095238095,1,7fbee203ab18f7fba61b52211192c08f,02_neutral__dai,display_transition_1,43,True,False,REAL,0.1843366175889969,0.0769230769230769,neutral,v2,two
0.05181337147951126,0.7824405431747437,0.38095238095238093,19,7ab0436cde98b09cbf0b98bf4b16ffae,02_neutral__dai,earth_wave_3,42,True,False,REAL,0.1960812211036682,0.1826923076923076,neutral,v2,two
0.03321508318185806,0.8681140542030334,0.17142857142857143,32,aad816cba61d1076d0cd77182903a04f,02_neutral__dai,earth_wave_3,43,True,False,REAL,0.4790793359279632,0.2596153846153846,neutral,v2,two
0.02996770851314068,0.26437535881996155,0.5714285714285714,11,821905c084f08d71fcac2dd70e3c8def,02_neutral__dai,davis_bear_elephant,42,True,True,REAL,0.3580967783927917,0.0384615384615384,neutral,v2,two
0.050052933394908905,0.7670345306396484,0.2857142857142857,11,09fe6e3503807d48a6f06e4fad5a5963,02_neutral__dai,davis_bear_elephant,43,True,True,REAL,0.4860300421714782,0.0576923076923076,neutral,v2,two
0.18987369537353516,0.9574524164199829,0.37142857142857144,1,a41f062145afabf1fbe571b3e0709b3a,02_neutral__dai,raven_transition_2,42,True,False,REAL,0.2157641053199768,0.0,neutral,v2,two
0.08478803932666779,0.9295682311058044,0.18095238095238095,1,5adb26652d690d65b54be6b00cfe830c,02_neutral__dai,raven_transition_2,43,True,False,REAL,0.2692542672157287,0.0576923076923076,neutral,v2,two
0.023269305005669594,0.837651252746582,0.49523809523809526,40,1fb4bb1e72d61bd8554d7fad4e376fa3,02_neutral__dai,davis_tennis_snowboard,42,True,True,REAL,0.6332759857177734,0.3269230769230769,neutral,v2,two
0.035647545009851456,1.1421061754226685,0.2761904761904762,3,547ca74faae01e7802a9aa714298d598,02_neutral__dai,davis_tennis_snowboard,43,True,True,REAL,0.7263085842132568,0.5288461538461539,neutral,v2,two
0.05259796977043152,0.29878944158554077,0.8571428571428571,11,6fdab8d8f1fcc822e78beff2af3ea0c9,02_neutral__dai,water_bending_3,42,True,False,REAL,0.2261503934860229,0.048076923076923,neutral,v2,two
0.12433424592018127,1.1819088459014893,0.3047619047619048,6,62f0c4a0fce4741eb493b9300023e75c,02_neutral__dai,water_bending_3,43,True,False,REAL,0.2526994049549103,0.0096153846153846,neutral,v2,two
0.1417989879846573,0.7927960753440857,0.5047619047619047,6,075c4aa3d8bcd78cf159a4a60ff98f87,02_neutral__dai,air_bending_1,42,True,False,CUT,0.0388764292001724,0.0576923076923076,neutral,v2,two
0.10870905965566635,0.4805600941181183,0.34285714285714286,6,a1e4751084be49dffe1654a6f7372aa5,02_neutral__dai,air_bending_1,43,True,False,CUT,0.0884714424610138,0.0288461538461538,neutral,v2,two
0.05681971088051796,0.6528264284133911,0.5238095238095238,8,648009936d1a533078693c8c50ad46e7,02_neutral__dai,giant_grab_3,42,True,False,REAL,0.5423876643180847,0.2692307692307692,neutral,v2,two
0.10484819859266281,0.9629980325698853,0.5619047619047619,1,f81d058f353c8b21a1341e9b1dd2be81,02_neutral__dai,giant_grab_3,43,True,False,REAL,0.3068933486938476,0.0576923076923076,neutral,v2,two
0.037739530205726624,0.757466197013855,0.6571428571428571,7,1c39dd98c9de24f334f88e659fba8a92,02_neutral__dai,davis_blackswan_rhino,42,True,True,REAL,0.7154622077941895,0.625,neutral,v2,two
0.04561161622405052,0.9344213604927063,0.6095238095238096,5,1d99746e493450829c547ff5bf30030e,02_neutral__dai,davis_blackswan_rhino,43,True,True,REAL,0.6641305088996887,0.4807692307692308,neutral,v2,two
0.0618194080889225,0.3527471423149109,0.44761904761904764,9,21cd31b3a2c986f30aacd68da59dd6db,02_neutral__dai,firelava_4,42,True,False,REAL,0.2052749097347259,0.0673076923076923,neutral,v2,two
0.1285131424665451,0.8354830145835876,0.42857142857142855,1,afb22e7e4c5488756a44a2c3a69b8ed3,02_neutral__dai,firelava_4,43,True,False,REAL,0.2949568033218384,0.0096153846153846,neutral,v2,two
0.03690805286169052,0.1316109001636505,0.37142857142857144,11,e772ee2fe28f64320ffa11b3c7ab1dea,02_neutral__dai,flying_cam_transition_4,42,True,False,REAL,0.185031309723854,0.0576923076923076,neutral,v2,two
0.030146639794111252,0.11012952774763107,0.5523809523809524,19,a5d75183c6688e9e5862948634690b10,02_neutral__dai,flying_cam_transition_4,43,True,False,REAL,0.3014810681343078,0.1153846153846153,neutral,v2,two
0.07665679603815079,0.6115063428878784,0.42857142857142855,12,5f52f843c1ecb22da95033c685759b6c,04_neutral_v3__dai,earth_wave_5,42,True,False,REAL,0.1968834847211837,0.0865384615384615,neutral,v3,two
0.0831335037946701,0.9190590381622314,0.4380952380952381,2,4de7bdcb5f383703ce12a20bfcf64f8b,04_neutral_v3__dai,earth_wave_5,43,True,False,REAL,0.1506466269493103,0.1346153846153846,neutral,v3,two
0.4538392424583435,1.0034477710723877,0.37142857142857144,1,c321d2f05d2f53c027aab09c6f055ab1,04_neutral_v3__dai,hvpair.humanvid_10042758.humanvid_7537430,42,True,True,REAL,0.1213747337460517,0.0,neutral,v3,two
0.1128862202167511,0.6695388555526733,0.2857142857142857,8,94b6faf318da586eb81de942447f5876,04_neutral_v3__dai,hvpair.humanvid_10042758.humanvid_7537430,43,True,True,CUT,0.0721427202224731,0.048076923076923,neutral,v3,two
0.09030640125274658,0.9158764481544495,0.38095238095238093,1,9f87e38c63b23d1532992009e8726f22,04_neutral_v3__dai,hvpair.humanvid_12405668.humanvid_7539020,42,True,True,REAL,0.3120945394039154,0.2019230769230769,neutral,v3,two
0.033919140696525574,0.5734744071960449,0.5714285714285714,20,5d6bc9436efa6f5773c85b134dd37e06,04_neutral_v3__dai,hvpair.humanvid_12405668.humanvid_7539020,43,True,True,REAL,0.4820049703121185,0.2019230769230769,neutral,v3,two
0.13981559872627258,0.5297490954399109,0.47619047619047616,6,eed3d1f9494ab3b48c3dc1ebcffb7186,04_neutral_v3__dai,hvpair.humanvid_4058810.humanvid_7682587,42,True,True,CUT,0.0397674515843391,0.0384615384615384,neutral,v3,two
0.10567612200975418,0.490680456161499,0.2857142857142857,6,0a909a8f92b6b39ead31a89614ae296d,04_neutral_v3__dai,hvpair.humanvid_4058810.humanvid_7682587,43,True,True,CUT,0.1065201088786125,0.0192307692307692,neutral,v3,two
0.2254176139831543,1.0420483350753784,0.09523809523809523,1,3de666b197b081a980cb738f384d124e,04_neutral_v3__dai,hvpair.humanvid_4076737.humanvid_7707744,42,True,True,REAL,0.2875969409942627,0.0,neutral,v3,two
