space,group,key,s0,d_frames,rmse_fit,rmse_lerp,rmse_cut,rho_mean,rho_at_cross,nu_mean
DINO,S-PROBE:R1:high,probe__P23H__glitch_1__s43,0.06,80.0,0.07787268966436435,0.09000487058545367,0.28667494716703956,0.5666725881626299,0.8256694099998864,0.6194729937418506
DINO,S-PROBE:R2:high,probe_r2__P23H__s43,0.01,80.0,0.08500819130702836,0.14313351811129812,0.2704296658078365,0.5085672897640314,0.8396953642968147,0.5566454348947321
DINO,S-PROBE:R3:high,probe_r3__P23H__s43,0.55,3.0,0.03166630024837136,0.2653760157318105,0.032302178807823136,0.21753640145377093,0.36761539726791087,0.21982658939359076
DINO,S-PROBE:R1:high,probe__P23H__glitch_1__s44,0.0,104.0,0.13417534746467136,0.13417534746467136,0.3431512205737164,0.6123046562840405,0.8672033438376656,0.6831715376155137
DINO,S-PROBE:R2:high,probe_r2__P23H__s44,0.0,64.0,0.058952856135535775,0.21968339132611106,0.257258218928745,0.4476870070536416,0.8403777998742457,0.4909582351924076
DINO,S-PROBE:R3:high,probe_r3__P23H__s44,0.42,12.0,0.018744905449315424,0.24289145369392312,0.0788561997300374,0.15868813738446688,0.6098361657602462,0.16665175539322555
DINO,S-PROBE:R1:high,probe__P24H__acid_0__s42,0.045,80.0,0.08333632362615331,0.12352740146867552,0.2738319940754219,0.49742205596595784,0.86517963560172,0.5451610212600271
DINO,S-PROBE:R2:high,probe_r2__P24H__s42,0.015,64.0,0.10866111828443772,0.20555440534054178,0.29514915757540267,0.4891599817847667,0.8733774617590528,0.5421838369922862
DINO,S-PROBE:R3:high,probe_r3__P24H__s42,0.16,3.0,0.012565644172696561,0.41853698256692323,0.05278561176584896,0.14328230719234503,0.18446384925173726,0.14641804163211053
DINO,S-PROBE:R1:high,probe__P24H__acid_0__s43,0.11,48.0,0.046945323620798084,0.2269350841430621,0.19585942993513492,0.3398439705956132,0.852948765146574,0.36533475046242125
DINO,S-PROBE:R2:high,probe_r2__P24H__s43,0.105,48.0,0.04680698193025913,0.23588810740296343,0.1838247372831785,0.32327517932682737,0.854866849471814,0.3473391296645212
DINO,S-PROBE:R3:high,probe_r3__P24H__s43,0.23,16.0,0.030092193612869314,0.3008979365668169,0.10902784581625743,0.21335318249127233,0.8173021826881326,0.2244751072033779
DINO,S-PROBE:R1:high,probe__P24H__acid_0__s44,0.015,64.0,0.057562535477984705,0.21235285224303027,0.24765450610662418,0.4268989781300285,0.8641612529116556,0.46652203620763083
DINO,S-PROBE:R2:high,probe_r2__P24H__s44,0.025,64.0,0.059284099550397304,0.2008768461890819,0.24940822976242216,0.4302709795717195,0.8711646602989321,0.46967168338557563
DINO,S-PROBE:R3:high,probe_r3__P24H__s44,0.22,12.0,0.01984183776474951,0.3272573959901986,0.08251328806711261,0.19811493532054622,0.8698570335880629,0.2054544954263516
DINO,S-PROBE:R1:high,probe__P25H__luminous_gaze_3__s42,0.0,64.0,0.08843782808342272,0.23301534073155591,0.26896901658798295,0.42421109351759606,0.7994762280449984,0.4698385692864708
DINO,S-PROBE:R2:high,probe_r2__P25H__s42,0.01,64.0,0.09442975626948687,0.2237521312083533,0.2582812509416135,0.4036298694986835,0.7409139331735202,0.446059859512808
DINO,S-PROBE:R3:high,probe_r3__P25H__s42,0.17,2.0,0.01628112959087382,0.4102361325109132,0.016290378462955925,0.14678967243758442,0.20944048715050143,0.1475119616043731
DINO,S-PROBE:R1:high,probe__P25H__luminous_gaze_3__s43,0.03,64.0,0.06997745794795006,0.20293269510995465,0.2582786018787338,0.4250874068455462,0.8361550480614603,0.46782513826188415
DINO,S-PROBE:R2:high,probe_r2__P25H__s43,0.025,64.0,0.07434514478030568,0.21730879347835239,0.2246443224851453,0.39553503597151396,0.6661771888768073,0.4297853776681908
DINO,S-PROBE:R3:high,probe_r3__P25H__s43,0.115,24.0,0.03707941607893914,0.3415051220072849,0.10709554327107547,0.21308270397365725,0.6342718555213737,0.2253135535888738
DINO,S-PROBE:R1:high,probe__P25H__luminous_gaze_3__s44,0.0,64.0,0.08188521551077786,0.22593706418785392,0.26994175771654927,0.3965380045992377,0.8268755166206683,0.4439828613652795
DINO,S-PROBE:R2:high,probe_r2__P25H__s44,0.005,64.0,0.08722693819111475,0.22892734939033826,0.26808036855624956,0.379777627041872,0.8063190789197037,0.42552348500372833
DINO,S-PROBE:R3:high,probe_r3__P25H__s44,0.155,12.0,0.029690089290996004,0.3745889010798493,0.08514755311223056,0.15432472679260492,0.820025929672949,0.16181030768177207
DINO,S-PROBE:R1:high,probe__P26H__saint_glow_3__s42,0.17500000000000002,64.0,0.054681532350098754,0.13215056851272663,0.2397589508219092,0.3802666355118269,0.8625091786007221,0.41794181683722753
DINO,S-PROBE:R2:high,probe_r2__P26H__s42,0.185,48.0,0.061364956786575144,0.17264578240713763,0.22702025791888,0.339311618626215,0.829064024786731,0.37225137946503467
DINO,S-PROBE:R3:high,probe_r3__P26H__s42,0.305,12.0,0.023806235687071006,0.27364200951900763,0.06989874239356594,0.15365614130055147,0.49695067678821986,0.16256035181408676
DINO,S-PROBE:R1:high,probe__P26H__saint_glow_3__s43,0.06,80.0,0.05925405281159276,0.09958168802881665,0.27087694748485197,0.49228753058767866,0.8060533526031702,0.5407002554027901
DINO,S-PROBE:R2:high,probe_r2__P26H__s43,0.0,80.0,0.07373841374634496,0.155069434920739,0.2848956710968239,0.5008988192796031,0.8476959037422458,0.5544203353719597
DINO,S-PROBE:R3:high,probe_r3__P26H__s43,0.22,32.0,0.030297484832299854,0.22522035668905613,0.15927589590095195,0.22506014667922597,0.5141918725605268,0.2530497239797628
DINO,S-PROBE:R1:high,probe__P26H__saint_glow_3__s44,0.025,80.0,0.08936015641855037,0.11921673529038258,0.28715104987708284,0.525384206704872,0.7849280058715495,0.5820433837867636
DINO,S-PROBE:R2:high,probe_r2__P26H__s44,0.05,64.0,0.06859219799420514,0.17817092788573258,0.23468245276028085,0.42173425823262073,0.7760685100878068,0.4611332477001127
DINO,S-PROBE:R3:high,probe_r3__P26H__s44,0.195,8.0,0.013368278335145775,0.36557429420864357,0.07385363290815311,0.15018907551997052,0.6225022353484785,0.15585138502166238
DINO,S-PROBE:R1:high,probe__P27H__live_concert_4__s42,0.1,80.0,0.059475074256679965,0.09592960786199597,0.25925777520677484,0.4837915338139213,0.8061699480552823,0.5289808727396579
DINO,S-PROBE:R2:high,probe_r2__P27H__s42,0.02,64.0,0.08152650533144461,0.20943980528037479,0.24376768431537915,0.44366452067192225,0.8664494490308129,0.48301550414178995
DINO,S-PROBE:R3:high,probe_r3__P27H__s42,0.29,24.0,0.04582338580485399,0.22203591497928027,0.14112551105411364,0.3128870577850293,0.7455816526480336,0.3286917833089465
DINO,S-PROBE:R1:high,probe__P27H__live_concert_4__s43,0.41000000000000003,24.0,0.08007191685796554,0.1833913733697904,0.12978733049918306,0.36949451553491164,0.650453035172048,0.38683520325056675
DINO,S-PROBE:R2:high,probe_r2__P27H__s43,0.07,64.0,0.11333607365911022,0.193217047397123,0.17929207527841515,0.4128907506484875,0.7068018555097846,0.43950544798681335
DINO,S-PROBE:R3:high,probe_r3__P27H__s43,0.36,2.0,0.03816415921097018,0.2860131536666338,0.03900816199532546,0.23473901481036819,0.19198896292904324,0.23718112305933162
DINO,S-PROBE:R1:high,probe__P27H__live_concert_4__s44,0.04,64.0,0.06395210987268764,0.19340808814800953,0.2599556036130922,0.42626096227687815,0.8881862726139916,0.4684911985240393
DINO,S-PROBE:R2:high,probe_r2__P27H__s44,0.05,64.0,0.06187796248684417,0.17850532506739492,0.25355793855716113,0.456024750612462,0.8847260212496282,0.4966482741064556
DINO,S-PROBE:R3:high,probe_r3__P27H__s44,0.35000000000000003,24.0,0.07358287253724001,0.21255943144103487,0.12843449256945674,0.2823283201496834,0.1501062522346689,0.2960207016323297
DINO,S-PROBE:R1:high,probe__P28H__animalization_0__s42,0.025,32.0,0.06443183663833833,0.33555648347377043,0.17983726743013353,0.3546323095065716,0.8165118626606244,0.37943854407765487
DINO,S-PROBE:R2:high,probe_r2__P28H__s42,0.0,32.0,0.11770927114978601,0.3639538906673748,0.22642818996707081,0.39298239768338783,0.7547709107139671,0.4282408076103209
DINO,S-PROBE:R3:high,probe_r3__P28H__s42,0.04,16.0,0.02139815592880504,0.43796177996215446,0.09878619334465974,0.21914506889300817,0.8230368906861325,0.22901651216060073
DINO,S-PROBE:R1:high,probe__P28H__animalization_0__s43,0.02,24.0,0.057203197183334824,0.38935273685636523,0.12717189693225256,0.2868298888472111,0.4990602659715231,0.3014652490192343
DINO,S-PROBE:R2:high,probe_r2__P28H__s43,0.035,24.0,0.08311713442190245,0.3448980637235346,0.14498473899058445,0.38626528649902053,0.7311124946302057,0.405897434463256
DINO,S-PROBE:R3:high,probe_r3__P28H__s43,0.04,8.0,0.019581201445248594,0.48678483249128834,0.08160005905180215,0.17010766497070945,0.345891861378371,0.17478515777741874
DINO,S-PROBE:R1:high,probe__P28H__animalization_0__s44,0.0,48.0,0.03952379216173827,0.3088221719301226,0.20254363892885732,0.363574482916781,0.8206097175033561,0.39396569876998
DINO,S-PROBE:R2:high,probe_r2__P28H__s44,0.0,48.0,0.0706985634015613,0.31741715473036763,0.19725351410577488,0.39696014498342846,0.7086079789370241,0.4272549658449483
DINO,S-PROBE:R3:high,probe_r3__P28H__s44,0.04,24.0,0.029242164569077075,0.39969334599563533,0.11070497499568224,0.27109532778367007,0.7769844761000969,0.28174292710005416
DINO,S-PROBE:R1:high,probe__P29H__shadow_3__s42,0.185,48.0,0.03317200992063239,0.1697670032754659,0.17936418521068354,0.34158933706870526,0.7500470961755181,0.3671260926723808
DINO,S-PROBE:R2:high,probe_r2__P29H__s42,0.03,64.0,0.05141876705181722,0.20015462971222284,0.24460035158367602,0.38841440322285753,0.8510672291224125,0.4286538251199637
DINO,S-PROBE:R3:high,probe_r3__P29H__s42,0.375,5.0,0.02064914226167054,0.28555577723153663,0.035308689602088925,0.10015931729012217,0.07346061949351954,0.10286210364101636
DINO,S-PROBE:R1:high,probe__P29H__shadow_3__s43,0.24,24.0,0.046943175314758584,0.2427360098575073,0.11308363056119383,0.3072952856732119,0.6646165466871384,0.3208513334988231
DINO,S-PROBE:R2:high,probe_r2__P29H__s43,0.155,16.0,0.04474908345987918,0.3323686290828697,0.09702205887259281,0.3014704883733778,0.628558484487372,0.31130369788876405
DINO,S-PROBE:R3:high,probe_r3__P29H__s43,0.15,12.0,0.028953894785771588,0.36658757918224166,0.06683407592141807,0.2452759354320347,0.5353796957584113,0.25281639785595095
DINO,S-PROBE:R1:high,probe__P29H__shadow_3__s44,0.34,32.0,0.05073012417480878,0.17139029523876126,0.18421159054508138,0.32252806762722114,0.8538382237193646,0.3471106845873573
DINO,S-PROBE:R2:high,probe_r2__P29H__s44,0.395,12.0,0.03211335859658667,0.2393535679377422,0.061425069995758294,0.20509767836623324,0.5162683159376653,0.2117570749378132
DINO,S-PROBE:R3:high,probe_r3__P29H__s44,0.395,16.0,0.039301930267142154,0.2273598052496133,0.10915607275096113,0.20605571799650302,0.7849613210826792,0.21776972867936067
DINO,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s42,0.28500000000000003,32.0,0.015548348205691873,0.20678749323303094,0.14123093476346157,0.23705928914969862,0.7044409188700373,0.25443896606640815
DINO,S-PROBE:R2:high,probe_r2__P30H__s42,0.15,32.0,0.013915428953865239,0.27537343561838395,0.13363558330857683,0.22894262024855952,0.6679378335558548,0.2465032855705189
DINO,S-PROBE:R3:high,probe_r3__P30H__s42,0.29,3.0,0.006709396291489874,0.3335870440896594,0.04018057017193303,0.10594193890538882,0.14891408047199106,0.10612510921870431
DINO,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s43,0.135,48.0,0.024737150108083677,0.20241532343903024,0.18164778270441886,0.2760734667187917,0.574556807667488,0.308025243814318
DINO,S-PROBE:R2:high,probe_r2__P30H__s43,0.08,32.0,0.021295155860128027,0.3160032142741186,0.15238217197481893,0.24668813649453242,0.5828072696291269,0.2707001055331522
DINO,S-PROBE:R3:high,probe_r3__P30H__s43,0.155,12.0,0.017869021391494138,0.368827850335967,0.07868565898241932,0.1743173726466006,0.6196248480502531,0.18392134857971784
DINO,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s44,0.22,48.0,0.029063386469882838,0.1691151596451622,0.16652552125681946,0.29293786673569466,0.6855905987217037,0.3179877605551475
DINO,S-PROBE:R2:high,probe_r2__P30H__s44,0.155,48.0,0.037169239375474436,0.19057842687821816,0.15783005730483435,0.30217003197876036,0.6292271439839988,0.32785956288040663
DINO,S-PROBE:R3:high,probe_r3__P30H__s44,0.3,8.0,0.020883155599632566,0.29143426419040175,0.07882910270427476,0.20408263656097833,0.5614621559224006,0.20932682869423028
DINO,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s42,0.035,80.0,0.0461434439716088,0.11434657222964621,0.23986852403124975,0.41738414454114386,0.5131121915590334,0.4726681915433311
DINO,S-PROBE:R2:inplace,probe_r2__P01L__s42,0.03,80.0,0.06719169313974002,0.11435194669843857,0.24841380405655725,0.3987062407973729,0.5523921860991411,0.45718738470496695
DINO,S-PROBE:R3:inplace,probe_r3__P01L__s42,0.05,80.0,0.0894646577253771,0.09941635638309183,0.24725296767044977,0.38664640709653697,0.5005425633626703,0.4501124311781629
DINO,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s43,0.0,104.0,0.08154720977847564,0.08154720977847564,0.24617502616281245,0.5746082562682229,0.631697673025379,0.6271187645959017
DINO,S-PROBE:R2:inplace,probe_r2__P01L__s43,0.0,48.0,0.1265586170842951,0.26640375943758504,0.2519329504390175,0.579605929693113,0.7237294197600481,0.6287981339869302
DINO,S-PROBE:R3:inplace,probe_r3__P01L__s43,0.0,48.0,0.11766095665892237,0.26397434917708773,0.24131840484944245,0.6123779183688306,0.7813615592245706,0.6552811702940555
DINO,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s44,0.165,24.0,0.08270505329334393,0.24689516281978408,0.1342119789645667,0.5250724787752279,1.3190620123283183,0.5400031539682618
DINO,S-PROBE:R2:inplace,probe_r2__P01L__s44,0.09,32.0,0.14662364968197372,0.24588219436730552,0.1591100438456592,0.51554598892947,0.9170443883964663,0.53707160511005
DINO,S-PROBE:R3:inplace,probe_r3__P01L__s44,0.2,8.0,0.13963810731381632,0.2530765531296695,0.1543218113998275,0.4853835244930127,0.9106929417476126,0.5063526522423415
DINO,S-PROBE:R1:inplace,probe__P06L__explosion_0__s42,0.48,32.0,0.10792006241363522,0.19112718797867115,0.14740430453002135,0.4211944432497299,0.6309946656728811,0.4415540226847274
DINO,S-PROBE:R2:inplace,probe_r2__P06L__s42,0.5650000000000001,16.0,0.06982483833208972,0.24384480416933024,0.0934540268645887,0.33305609580006357,0.48624627198797055,0.34266311812281963
DINO,S-PROBE:R3:inplace,probe_r3__P06L__s42,0.625,5.0,0.06727205634415254,0.25741038529641447,0.07616286958549097,0.3415107426930079,0.5378342877545245,0.34855144825916384
DINO,S-PROBE:R1:inplace,probe__P06L__explosion_0__s43,0.02,80.0,0.09729808415314589,0.11145822119998867,0.2598989950726474,0.49366486729298736,0.5712946117668015,0.5546698943142501
DINO,S-PROBE:R2:inplace,probe_r2__P06L__s43,0.02,80.0,0.07116254918163609,0.11876201396028062,0.2449956682445882,0.4906472429455177,0.6572844939210818,0.5424221974553401
DINO,S-PROBE:R3:inplace,probe_r3__P06L__s43,0.03,80.0,0.05664341251678498,0.10892421387433586,0.23764884674823117,0.49363526809611924,0.6408582882092257,0.5416261731451876
DINO,S-PROBE:R1:inplace,probe__P06L__explosion_0__s44,0.135,48.0,0.1044167957818219,0.1923067469806523,0.17141311523048686,0.41882838162945435,0.6116379664162054,0.4492784678948751
DINO,S-PROBE:R2:inplace,probe_r2__P06L__s44,0.145,32.0,0.10827768383314063,0.24760223838991505,0.13796897236553873,0.40301095876963616,0.9657618747934733,0.4252656253730001
DINO,S-PROBE:R3:inplace,probe_r3__P06L__s44,0.145,32.0,0.08783647063639347,0.24100690704520278,0.17029589189190664,0.44238243274390654,1.1612002337315894,0.4690129681733328
DINO,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s42,0.0,64.0,0.12607706073149683,0.22271606915719927,0.2728711598374826,0.4518850553852029,0.614506127442653,0.5173111289126134
DINO,S-PROBE:R2:inplace,probe_r2__P09L__s42,0.0,104.0,0.1330864377957309,0.1330864377957309,0.33119627414718544,0.5574997761774474,0.6194650242785683,0.6405222338248773
DINO,S-PROBE:R3:inplace,probe_r3__P09L__s42,0.0,104.0,0.1468246170495545,0.1468246170495545,0.34364822618735674,0.573762052370372,0.6156040362331935,0.661024428116314
DINO,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s43,0.06,5.0,0.10575301367823087,0.4002661871713539,0.1240770419766425,0.3998366489488904,0.41071362397369326,0.41655165442712383
DINO,S-PROBE:R2:inplace,probe_r2__P09L__s43,0.08,3.0,0.10027587530924698,0.40708517025362634,0.10687604110461228,0.34941573928303427,0.38383927290997594,0.36518519807227284
DINO,S-PROBE:R3:inplace,probe_r3__P09L__s43,0.08,3.0,0.08659891760496723,0.41367052484154593,0.09004438909401859,0.352893442523574,0.43053909099861065,0.3641123204631737
DINO,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s44,0.08,3.0,0.05870832342506162,0.4455814669862398,0.06471357865894882,0.2869325628271883,0.36581892795583537,0.2935050922373442
DINO,S-PROBE:R2:inplace,probe_r2__P09L__s44,0.1,3.0,0.04662758959631842,0.4403330795233222,0.04794611138805641,0.278126060930419,0.33660137766761633,0.28243531034664043
DINO,S-PROBE:R3:inplace,probe_r3__P09L__s44,0.065,3.0,0.04537352721666325,0.4632578605884224,0.060947749635214536,0.2994814679440485,0.371291113258676,0.303958290166101
DINO,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s42,0.075,64.0,0.08669939135707283,0.15283552903841907,0.20402082327662116,0.43455751109587526,0.6250010792642529,0.4734846606673298
DINO,S-PROBE:R2:inplace,probe_r2__P10L__s42,0.16,64.0,0.05296576100773712,0.11028549005887228,0.19994719419263327,0.4101835576060332,0.5372420176917073,0.4507965257403642
DINO,S-PROBE:R3:inplace,probe_r3__P10L__s42,0.23,64.0,0.0954526279291485,0.12070472744331506,0.20613025140839267,0.4280036318572085,0.6363386203053344,0.46980267852140656
DINO,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s43,0.165,64.0,0.06461971214213559,0.09681053106887651,0.207740735639077,0.3791956445108082,0.4859600896844787,0.4261859142932597
DINO,S-PROBE:R2:inplace,probe_r2__P10L__s43,0.125,80.0,0.07476799048757723,0.08693336166005182,0.2376356353402286,0.37869885220656346,0.49811758695102176,0.4379305283670652
DINO,S-PROBE:R3:inplace,probe_r3__P10L__s43,0.115,80.0,0.07370079054496827,0.09034027826812689,0.23895462977682275,0.372498298586331,0.4784570767383803,0.4314438862628543
DINO,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s44,0.09,104.0,0.05164076607325981,0.10094135387409739,0.2895773252283525,0.4749910294245295,0.6051386471989681,0.5485775662590251
DINO,S-PROBE:R2:inplace,probe_r2__P10L__s44,0.035,80.0,0.0683296927787403,0.0950812272408145,0.2710205700756177,0.41914264949971597,0.5427433295483102,0.48661461589203153
DINO,S-PROBE:R3:inplace,probe_r3__P10L__s44,0.055,104.0,0.06710773436151818,0.08538355648106888,0.2556513115004696,0.4283970516293251,0.6592874860668014,0.4891534405631227
DINO,S-PROBE:R1:inplace,probe__P11L__water_element_3__s42,0.335,64.0,0.053296140072208203,0.18534146727652823,0.19452989185526737,0.4663165468275996,0.6859949740628626,0.49757107489400704
DINO,S-PROBE:R2:inplace,probe_r2__P11L__s42,0.315,32.0,0.05397408081352485,0.15894962550533542,0.1498425324338302,0.39373288883725777,0.7460805359512488,0.4145908393914052
DINO,S-PROBE:R3:inplace,probe_r3__P11L__s42,0.28500000000000003,32.0,0.05905517248112855,0.1755972458437982,0.1323602696974827,0.38069142293680514,0.654563223015515,0.398405986326161
DINO,S-PROBE:R1:inplace,probe__P11L__water_element_3__s43,0.045,80.0,0.08720459313580822,0.10486657093798332,0.24610103485594104,0.5683143238050927,0.7716249252081273,0.6150850046170239
DINO,S-PROBE:R2:inplace,probe_r2__P11L__s43,0.2,48.0,0.06704078607969068,0.15232795666515633,0.17725641583164478,0.519471538400391,0.778858328035538,0.5437308619609559
DINO,S-PROBE:R3:inplace,probe_r3__P11L__s43,0.13,48.0,0.08066013603863165,0.16593163967497107,0.19504520607406275,0.48517044012286115,0.6782736683745947,0.5162139120995675
DINO,S-PROBE:R1:inplace,probe__P11L__water_element_3__s44,0.335,16.0,0.11478934150368372,0.1857686568145961,0.14883691071655644,0.3923969003960906,0.7226549348255974,0.412764221942364
DINO,S-PROBE:R2:inplace,probe_r2__P11L__s44,0.165,64.0,0.12678955542014436,0.14278132463782633,0.19066188541913534,0.428345509911008,0.7675769908379355,0.4593014780833933
DINO,S-PROBE:R3:inplace,probe_r3__P11L__s44,0.23500000000000001,24.0,0.13626176161600362,0.1912559600587447,0.1743262794042842,0.4695536052444283,0.6910432955725836,0.49391258550927686
DINO,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s42,0.155,48.0,0.1134866343084721,0.15241707971655138,0.17839005045852308,0.46089648751564843,0.6920286541211821,0.4902072668954845
DINO,S-PROBE:R2:inplace,probe_r2__P14L__s42,0.05,80.0,0.0939252678025855,0.09892925932129763,0.2807630586692159,0.4669712617961094,0.7145272899444907,0.5312140732658556
DINO,S-PROBE:R3:inplace,probe_r3__P14L__s42,0.0,104.0,0.09155490510629898,0.09155490510629898,0.2895249775885082,0.46548842041432853,0.7274864786941712,0.5330600858940582
DINO,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s43,0.0,64.0,0.1537875090827416,0.21155598123791003,0.22161395959579308,0.49471484992900683,0.7444162063286017,0.5382935727508121
DINO,S-PROBE:R2:inplace,probe_r2__P14L__s43,0.07,24.0,0.09828840962827598,0.3074362584923971,0.1458628327623106,0.3720250746102657,0.7494594193338956,0.3931679637623213
DINO,S-PROBE:R3:inplace,probe_r3__P14L__s43,0.015,48.0,0.12260940724406928,0.25353940015500864,0.17429476527141488,0.36146774102499374,0.5672800696244016,0.3947104053707018
DINO,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s44,0.0,80.0,0.14009748683157422,0.16308435878289418,0.2488414423640649,0.5852203938258497,0.7746416186816869,0.6362485309110426
DINO,S-PROBE:R2:inplace,probe_r2__P14L__s44,0.0,80.0,0.15492162126003167,0.19019725131383486,0.24566287527624403,0.5482256077544772,0.8040272157211376,0.5986157146313886
DINO,S-PROBE:R3:inplace,probe_r3__P14L__s44,0.025,80.0,0.1148626885087643,0.12359031845030194,0.2510797933512831,0.530155571716962,0.8003140416307722,0.583368102481461
DINO,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s42,0.37,48.0,0.07134656462310339,0.14923951798282695,0.19101193441187453,0.6364455104665784,1.144520595687136,0.6577492573690911
DINO,S-PROBE:R2:inplace,probe_r2__P17L__s42,0.37,64.0,0.07389225347515739,0.2007541591440912,0.23397820349945975,0.6728673160720667,1.2529645385970392,0.6997804411133145
DINO,S-PROBE:R3:inplace,probe_r3__P17L__s42,0.505,32.0,0.08012613065249424,0.21095638348786194,0.14915973977327537,0.4732610171897033,1.2394404070009597,0.48883267778265466
DINO,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s43,0.185,80.0,0.08284404634479206,0.11424660302804342,0.23058346891858245,0.42550005978441474,0.537012167286024,0.4772194867668858
DINO,S-PROBE:R2:inplace,probe_r2__P17L__s43,0.595,16.0,0.10538995221152533,0.2196725923096326,0.13410471273305108,0.34818816438875705,0.6895274850834245,0.36886079256687093
DINO,S-PROBE:R3:inplace,probe_r3__P17L__s43,0.59,16.0,0.09273122485202301,0.22218541467214162,0.14334169695218588,0.3609591221475541,0.5988396303808344,0.3805436694528925
DINO,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s44,0.265,5.0,0.13328929576983684,0.2850735024644641,0.13644362572061253,0.7079795684064188,1.1986342353438009,0.7205262220222607
DINO,S-PROBE:R2:inplace,probe_r2__P17L__s44,0.215,12.0,0.10946777307071529,0.261653868335739,0.13149464596986143,0.4343198432777648,1.3232625975298542,0.45326167326571104
DINO,S-PROBE:R3:inplace,probe_r3__P17L__s44,0.28500000000000003,5.0,0.11371726754350278,0.24225045848772234,0.1180469451186761,0.39286334852315613,0.7147991897754351,0.40840265802903297
DINO,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s42,0.245,48.0,0.05858636471108151,0.1539289626003242,0.18072701138346597,0.34616507593369367,0.8393205596580326,0.36939049899460846
DINO,S-PROBE:R2:inplace,probe_r2__P19L__s42,0.225,64.0,0.0620516852611642,0.1315420969580271,0.2095023138916458,0.38821832445182247,0.8865922375437649,0.4199072519688909
DINO,S-PROBE:R3:inplace,probe_r3__P19L__s42,0.325,48.0,0.06425788189932866,0.16465611192270885,0.2216921885643659,0.3362977935160735,0.8252178439597002,0.3691216028798669
DINO,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s43,0.07,64.0,0.080710631432424,0.16839403923178814,0.1961856641876904,0.3134321826354784,0.48626726447376895,0.3572024236730716
DINO,S-PROBE:R2:inplace,probe_r2__P19L__s43,0.12,64.0,0.07326012756144915,0.13659549628258139,0.1852099494417411,0.30367897468892535,0.4830604411098265,0.3463063097847733
DINO,S-PROBE:R3:inplace,probe_r3__P19L__s43,0.17500000000000002,48.0,0.0862649454235436,0.15231197617320472,0.17387032146190606,0.29466939746960646,0.47265861553547867,0.3334488049809971
DINO,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s44,0.025,48.0,0.09641048127792463,0.2515585594394679,0.1740577282007495,0.4273714322894476,0.6109133512763505,0.45803343179803235
DINO,S-PROBE:R2:inplace,probe_r2__P19L__s44,0.09,32.0,0.08794526485777468,0.26705847617896444,0.15969115036808018,0.40691601435475094,0.6092646035443617,0.4327355783977999
DINO,S-PROBE:R3:inplace,probe_r3__P19L__s44,0.09,32.0,0.08824842140997487,0.26437549753504547,0.1577250887700773,0.40773988926784005,0.5959622208794899,0.43334351062111093
DINO,S-PROBE:R1:inplace,probe__P23L__glitch_1__s42,0.0,64.0,0.09601470059111387,0.17767457655590196,0.2397220223316416,0.5557993803285902,0.6404428479597903,0.6046648361620229
DINO,S-PROBE:R2:inplace,probe_r2__P23L__s42,0.02,64.0,0.05063867358973312,0.18134781718332899,0.2263813052104443,0.45212890238142656,0.5662719426122205,0.4997263911404693
DINO,S-PROBE:R3:inplace,probe_r3__P23L__s42,0.07,64.0,0.10364038629246147,0.16675204641388142,0.16219056516548552,0.43374013576545756,0.619988391287626,0.46136811205051875
DINO,S-PROBE:R1:inplace,probe__P23L__glitch_1__s43,0.055,64.0,0.09018295122674665,0.14837668223956776,0.2076428398252674,0.690188573580852,0.9655133708115419,0.7199420777686764
DINO,S-PROBE:R2:inplace,probe_r2__P23L__s43,0.02,80.0,0.08564336709693705,0.13109079535888243,0.19641883130373045,0.4587777788764485,0.5970491238383713,0.4960940005294767
DINO,S-PROBE:R3:inplace,probe_r3__P23L__s43,0.115,64.0,0.07575948010188446,0.12894590464133054,0.18478874538254253,0.46713427651825473,0.5367245618459567,0.5010306001475079
DINO,S-PROBE:R1:inplace,probe__P23L__glitch_1__s44,0.0,104.0,0.06922107724956406,0.06922107724956406,0.26076239943070106,0.390429899384738,0.42138956186300064,0.4663357688991459
DINO,S-PROBE:R2:inplace,probe_r2__P23L__s44,0.055,80.0,0.056080074703502555,0.10316915867267155,0.21327135023009644,0.3931142970937273,0.5488815395104097,0.4405315068238428
