clip_id,group,cls,path,a_idx,b_idx,gini,offline,DR,gap_rel
dualforce_dcg_w6|05_effect_v3__dai|fed6102d9a,GEN:dualforce_dcg_w6:v3:effect:start,monstrosity_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__monstrosity_0__ref_illustration_scene_4__s43.mp4,8,120,0.7025287349114422,0.596770485956229,0.6437853616284771,0.7488622276268561
dualforce_dcg_w6|05_effect_v3__dai|c025be4d2e,GEN:dualforce_dcg_w6:v3:effect:start,polygon_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__polygon_4__ref_money_rain_1__s43.mp4,8,120,0.4972013882572754,0.6700492122782244,0.7187570611972364,0.4526022131293056
dualforce_dcg_w6|05_effect_v3__dai|d4088e35d3,GEN:dualforce_dcg_w6:v3:effect:start,polygon_8,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__polygon_8__ref_money_rain_1__s43.mp4,8,120,0.616302929352287,1.0834360703658648,1.131747295126071,0.3478675148839726
dualforce_dcg_w6|05_effect_v3__dai|82f2bc0f79,GEN:dualforce_dcg_w6:v3:effect:start,portal_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__portal_1__ref_money_rain_3__s42.mp4,8,120,0.5413964004249547,0.7053612743950887,0.7503749409190122,0.5723922672301226
dualforce_dcg_w6|05_effect_v3__dai|30fd5a6bf0,GEN:dualforce_dcg_w6:v3:effect:start,portal_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__portal_1__ref_money_rain_3__s43.mp4,8,120,0.5220549919939408,0.6114028329541732,0.6808836483564613,0.6363243052843266
dualforce_dcg_w6|05_effect_v3__dai|1f329815ef,GEN:dualforce_dcg_w6:v3:effect:start,portal_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__portal_4__ref_polygon_4__s43.mp4,8,120,0.43652923621514,0.5463849075742373,0.6168518197969413,1.0953765948295786
dualforce_dcg_w6|05_effect_v3__dai|c9c9cf865d,GEN:dualforce_dcg_w6:v3:effect:both,raven_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__raven_transition_2__ref_shadow_smoke_0__s43.mp4,8,113,0.513946937557934,0.6018451076190038,0.6767617598691245,1.0204483933073714
dualforce_dcg_w6|05_effect_v3__dai|0b3f872688,GEN:dualforce_dcg_w6:v3:effect:start,saint_glow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__saint_glow_3__ref_polygon_4__s43.mp4,8,120,0.4654392381741117,0.4349790214394439,0.4843527516606614,0.9025220028313768
dualforce_dcg_w6|05_effect_v3__dai|a0c31c8578,GEN:dualforce_dcg_w6:v3:effect:start,shadow_10,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__shadow_10__ref_polygon_8__s42.mp4,8,120,0.7950458159876663,0.4283998538225154,0.4693213757724159,0.6413885625507956
dualforce_dcg_w6|05_effect_v3__dai|3d8a2b7abd,GEN:dualforce_dcg_w6:v3:effect:start,shadow_10,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__shadow_10__ref_polygon_8__s43.mp4,8,120,0.8212474726737831,0.6007009044747625,0.6637347018000466,0.6270302614806903
dualforce_dcg_w6|05_effect_v3__dai|5f5f937b55,GEN:dualforce_dcg_w6:v3:effect:start,shadow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__shadow_3__ref_portal_1__s43.mp4,8,120,0.4247582835994701,0.9231504976457184,1.031764986196318,0.9657587371661884
dualforce_dcg_w6|05_effect_v3__dai|5b8fa17801,GEN:dualforce_dcg_w6:v3:effect:start,mystification_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__mystification_0__ref_illustration_scene_4__s43.mp4,8,120,0.6794128499380292,0.5301232610998273,0.6681927012771856,0.7716070190477305
dualforce_dcg_w6|05_effect_v3__dai|b3e4511ffb,GEN:dualforce_dcg_w6:v3:effect:start,plasma_explosion_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__plasma_explosion_2__ref_illustration_scene_7__s42.mp4,8,120,0.7011782203632286,0.6542340114824676,0.4206762604566966,0.8190869362248202
dualforce_dcg_w6|05_effect_v3__dai|b53b429d66,GEN:dualforce_dcg_w6:v3:effect:start,plasma_explosion_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__plasma_explosion_2__ref_illustration_scene_7__s43.mp4,8,120,0.7142721229342064,0.6908960642970983,0.6856713161319917,0.7813466526926824
dualforce_dcg_w6|05_effect_v3__dai|7051d74059,GEN:dualforce_dcg_w6:v3:effect:start,wireframe_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__wireframe_0__ref_shadow_10__s43.mp4,8,120,0.3420628165785437,0.3712208304914772,0.419044537827221,1.064892030128443
dualforce_dcg_w6|05_effect_v3__dai|7cfa92b75d,GEN:dualforce_dcg_w6:v3:effect:start,wireframe_7,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__wireframe_7__ref_shadow_3__s42.mp4,8,120,0.5097417554529438,0.4108815252545362,0.4097911830171644,0.8629581369482429
dualforce_dcg_w6|05_effect_v3__dai|0a22d113d1,GEN:dualforce_dcg_w6:v3:effect:start,wireframe_7,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__wireframe_7__ref_shadow_3__s43.mp4,8,120,0.3735364442239788,0.428234922344849,0.4605008090616902,0.8093067678834538
dualforce_dcg_w6|05_effect_v3__dai|08445632c6,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__super_fast_run_0__ref_portal_1__s43.mp4,8,120,0.580219419355885,1.6360667653129002,1.7698622614953194,0.4438462537859771
dualforce_dcg_w6|05_effect_v3__dai|7eceab096e,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__super_fast_run_3__ref_portal_4__s42.mp4,8,120,0.4687676547424504,2.696505778489489,2.922335168964556,0.7300025643784931
dualforce_dcg_w6|05_effect_v3__dai|88d9fa98d1,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-cross__dualforce_dcg_w6_effect_v3__super_fast_run_3__ref_portal_4__s43.mp4,8,120,0.5651684897236893,1.5622197882314464,1.640259837806732,0.8266839959947692
dualforce_dcg_w6|05_effect_v3__dai|3c49e1755a,GEN:dualforce_dcg_w6:v3:effect:start,animalization_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__animalization_0__ref_animalization_2__s42.mp4,8,120,0.5711541837916496,0.73273404074163,0.7764225646171686,1.0055753159311784
dualforce_dcg_w6|05_effect_v3__dai|e8b21b6cca,GEN:dualforce_dcg_w6:v3:effect:start,animalization_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__animalization_0__ref_animalization_2__s43.mp4,8,120,0.4965194952962717,0.7616541766585117,0.835598372195542,1.0885403934495224
dualforce_dcg_w6|05_effect_v3__dai|6d2f04cdbf,GEN:dualforce_dcg_w6:v3:effect:start,animalization_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__animalization_2__ref_animalization_0__s43.mp4,8,120,0.4328592982489703,0.8571547418636337,0.8759924193121803,0.347728472088452
dualforce_dcg_w6|05_effect_v3__dai|47c42c9fc7,GEN:dualforce_dcg_w6:v3:effect:both,earth_wave_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__earth_wave_5__ref_earth_wave_3__s42.mp4,8,113,0.4479474089750026,0.662346702737348,0.6943840925297746,0.9155897973275134
dualforce_dcg_w6|05_effect_v3__dai|1c7ee0e0c5,GEN:dualforce_dcg_w6:v3:effect:both,earth_wave_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__earth_wave_5__ref_earth_wave_3__s43.mp4,8,113,0.5037354037742212,0.6645912423013471,0.68746503466582,0.9145260313252054
dualforce_dcg_w6|05_effect_v3__dai|dd186c8173,GEN:dualforce_dcg_w6:v3:effect:start,fire_element_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__fire_element_3__ref_fire_element_2__s42.mp4,8,120,0.4500529883686699,0.5251034095235482,0.5665322846346932,0.9537878966876246
dualforce_dcg_w6|05_effect_v3__dai|e12b04de5a,GEN:dualforce_dcg_w6:v3:effect:start,fire_element_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__fire_element_3__ref_fire_element_2__s43.mp4,8,120,0.4795047044043929,0.5849989590578214,0.6088502271142097,0.856158949564265
dualforce_dcg_w6|05_effect_v3__dai|2eef78ee06,GEN:dualforce_dcg_w6:v3:effect:start,color_rain_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__color_rain_0__ref_color_rain_2__s42.mp4,8,120,0.5009166390977027,0.4284021477765452,0.4818175624731381,0.3829541292222366
dualforce_dcg_w6|05_effect_v3__dai|a52f00a890,GEN:dualforce_dcg_w6:v3:effect:start,color_rain_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__color_rain_0__ref_color_rain_2__s43.mp4,8,120,0.4978611113583335,0.3915051787064373,0.4562059268960405,0.5075316619926832
dualforce_dcg_w6|05_effect_v3__dai|e4852b18da,GEN:dualforce_dcg_w6:v3:effect:start,color_rain_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__color_rain_2__ref_color_rain_0__s43.mp4,8,120,0.5867221310821722,0.351350976547525,0.3992724660743968,0.927202114596186
dualforce_dcg_w6|05_effect_v3__dai|ab2bb6933b,GEN:dualforce_dcg_w6:v3:effect:both,flame_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__flame_transition_2__ref_flame_transition_3__s42.mp4,8,113,0.5537774412114589,1.0243397815085935,0.959423598359759,0.5865062873906637
dualforce_dcg_w6|05_effect_v3__dai|5003eaf83e,GEN:dualforce_dcg_w6:v3:effect:both,flame_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__flame_transition_2__ref_flame_transition_3__s43.mp4,8,113,0.5886133485061886,0.9969156176455896,0.938734242201626,0.5851807959219029
dualforce_dcg_w6|05_effect_v3__dai|978ce94162,GEN:dualforce_dcg_w6:v3:effect:both,flame_transition_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__flame_transition_3__ref_flame_transition_2__s42.mp4,8,113,0.5540132304449137,0.8932491442071581,0.9628494353915392,0.7073295200679451
dualforce_dcg_w6|05_effect_v3__dai|383833fdf0,GEN:dualforce_dcg_w6:v3:effect:both,flame_transition_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__flame_transition_3__ref_flame_transition_2__s43.mp4,8,113,0.5802887991468335,0.8030979506151219,0.7627218886813566,0.7104836725716641
dualforce_dcg_w6|05_effect_v3__dai|b8a9b232af,GEN:dualforce_dcg_w6:v3:effect:start,earth_element_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__earth_element_4__ref_earth_element_6__s42.mp4,8,120,0.508323174741085,0.5622294760556603,0.6110253541155882,0.6263944416957999
dualforce_dcg_w6|05_effect_v3__dai|b43e0ba5e0,GEN:dualforce_dcg_w6:v3:effect:start,earth_element_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__earth_element_4__ref_earth_element_6__s43.mp4,8,120,0.4392247191350533,0.5023515284924207,0.5532241646305338,0.6535142256432639
dualforce_dcg_w6|05_effect_v3__dai|8a97244feb,GEN:dualforce_dcg_w6:v3:effect:start,earth_element_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__earth_element_6__ref_earth_element_4__s43.mp4,8,120,0.4964946791331301,0.635706869681257,0.6535851090695353,0.7785034569150694
dualforce_dcg_w6|05_effect_v3__dai|bee5a1dc05,GEN:dualforce_dcg_w6:v3:effect:start,gas_transformation_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__gas_transformation_6__ref_gas_transformation_7__s42.mp4,8,120,0.5668946001107431,0.5318058753034354,0.6410902297244585,0.3694856772697316
dualforce_dcg_w6|05_effect_v3__dai|98bdac9808,GEN:dualforce_dcg_w6:v3:effect:start,gas_transformation_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__gas_transformation_6__ref_gas_transformation_7__s43.mp4,8,120,0.4494361501835384,0.532167950512289,0.6403009107345684,0.3914735830283675
dualforce_dcg_w6|05_effect_v3__dai|898633b9b6,GEN:dualforce_dcg_w6:v3:effect:start,gas_transformation_7,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__gas_transformation_7__ref_gas_transformation_6__s43.mp4,8,120,0.5977165618397839,0.4530087923685593,0.4253218478885557,0.7436232406450893
dualforce_dcg_w6|05_effect_v3__dai|451712b870,GEN:dualforce_dcg_w6:v3:effect:both,giant_grab_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__giant_grab_5__ref_giant_grab_3__s42.mp4,8,113,0.5202607141776787,0.6658116235033712,0.7404944174878008,0.4916845984460826
dualforce_dcg_w6|05_effect_v3__dai|e003dbed5e,GEN:dualforce_dcg_w6:v3:effect:both,giant_grab_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__giant_grab_5__ref_giant_grab_3__s43.mp4,8,113,0.6503186751016323,0.5165296597138991,0.5959829151836986,0.4936865399258344
dualforce_dcg_w6|05_effect_v3__dai|13bab1af24,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__hero_flight_5__ref_hero_flight_6__s42.mp4,8,113,0.6579808968884873,0.6485704378578319,0.6473114488762872,0.6782493561165267
dualforce_dcg_w6|05_effect_v3__dai|9bdf35ff7d,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_5,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__hero_flight_5__ref_hero_flight_6__s43.mp4,8,113,0.6296397988931004,0.6538140668408151,0.6943028673661034,0.6755867954575836
dualforce_dcg_w6|05_effect_v3__dai|a2ea112b05,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__hero_flight_6__ref_hero_flight_5__s43.mp4,8,113,0.7238668136607718,0.7545311279946565,0.8668180201645088,0.724844282872619
dualforce_dcg_w6|05_effect_v3__dai|c60d37fe73,GEN:dualforce_dcg_w6:v3:effect:start,illustration_scene_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__illustration_scene_4__ref_illustration_scene_7__s42.mp4,8,120,0.7588355646152276,0.7762130382300286,0.6500919952038869,0.6575880612907684
dualforce_dcg_w6|05_effect_v3__dai|c252492343,GEN:dualforce_dcg_w6:v3:effect:start,illustration_scene_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__illustration_scene_4__ref_illustration_scene_7__s43.mp4,8,120,0.7279152617556885,0.7546471854686556,0.7559218868443897,0.7042195735269773
dualforce_dcg_w6|05_effect_v3__dai|b96103157d,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__money_rain_3__ref_money_rain_1__s43.mp4,8,120,0.5396741404070529,0.6470277753709407,0.7295555204672676,0.510311922037739
dualforce_dcg_w6|05_effect_v3__dai|2b231cf8c2,GEN:dualforce_dcg_w6:v3:effect:start,mystification_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__mystification_1__ref_mystification_0__s42.mp4,8,120,0.4781903399485363,0.4184680714176949,0.5068118159480505,0.4864144668579839
dualforce_dcg_w6|05_effect_v3__dai|cc108a85e5,GEN:dualforce_dcg_w6:v3:effect:start,mystification_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__mystification_1__ref_mystification_0__s43.mp4,8,120,0.4469206747195584,0.3815018853815409,0.4629745582430353,0.4865357499866118
dualforce_dcg_w6|05_effect_v3__dai|ac0d75f684,GEN:dualforce_dcg_w6:v3:effect:start,plasma_explosion_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__plasma_explosion_3__ref_plasma_explosion_2__s42.mp4,8,120,0.4792983154463048,1.2251482812724654,1.351663094596629,0.6816865821097762
dualforce_dcg_w6|05_effect_v3__dai|864b8ae763,GEN:dualforce_dcg_w6:v3:effect:start,plasma_explosion_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__plasma_explosion_3__ref_plasma_explosion_2__s43.mp4,8,120,0.5056420187336423,1.1626281489859558,1.2313779512597638,0.6182554027030152
dualforce_dcg_w6|05_effect_v3__dai|3be62fe70c,GEN:dualforce_dcg_w6:v3:effect:start,polygon_8,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__polygon_8__ref_polygon_4__s43.mp4,8,120,0.4212666967583756,0.5291840714609772,0.5485356901165735,0.5626926032113767
dualforce_dcg_w6|05_effect_v3__dai|a962dd1526,GEN:dualforce_dcg_w6:v3:effect:start,illustration_scene_7,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__illustration_scene_7__ref_illustration_scene_4__s43.mp4,8,120,0.627902148458612,0.9571750946575496,1.1106380271544465,0.7667483295037151
dualforce_dcg_w6|05_effect_v3__dai|80d2be007d,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__money_rain_1__ref_money_rain_3__s42.mp4,8,120,0.5444540764461314,0.7333718244710297,0.8392443508925783,0.6143217067856669
dualforce_dcg_w6|05_effect_v3__dai|b3a05b35b2,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__money_rain_1__ref_money_rain_3__s43.mp4,8,120,0.5582344155787593,0.6356930222882723,0.7151421643319801,0.628815231014035
dualforce_dcg_w6|05_effect_v3__dai|ac681d590c,GEN:dualforce_dcg_w6:v3:effect:start,shadow_10,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__shadow_10__ref_shadow_3__s42.mp4,8,120,0.3541282363936384,0.4404275615917009,0.4933935838807296,0.8654715496179414
dualforce_dcg_w6|05_effect_v3__dai|470911cf7e,GEN:dualforce_dcg_w6:v3:effect:start,shadow_10,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__shadow_10__ref_shadow_3__s43.mp4,8,120,0.3436428620652114,0.3869248039586189,0.4236094238225968,0.849451163703399
dualforce_dcg_w6|05_effect_v3__dai|6eff7f7702,GEN:dualforce_dcg_w6:v3:effect:start,shadow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__shadow_3__ref_shadow_10__s43.mp4,8,120,0.4816941681291922,0.392446874478935,0.3924347634053638,1.0051273609113085
dualforce_dcg_w6|05_effect_v3__dai|a802ffc096,GEN:dualforce_dcg_w6:v3:effect:start,wireframe_7,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__wireframe_7__ref_wireframe_0__s43.mp4,8,120,0.5693443036217465,0.6324901344377705,0.707754067461346,0.990195988122942
dualforce_dcg_w6|05_effect_v3__dai|b6eeaff414,GEN:dualforce_dcg_w6:v3:effect:both,air_bending_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__air_bending_1__ref_firelava_1__s42.mp4,8,113,0.545204410877471,1.109913535982178,1.182655394110427,1.0849759198393625
dualforce_dcg_w6|05_effect_v3__dai|079f3ddd69,GEN:dualforce_dcg_w6:v3:effect:both,air_bending_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__air_bending_1__ref_firelava_1__s43.mp4,8,113,0.5259373753641994,1.1327283924558438,1.1072345445116416,1.0786326287422134
dualforce_dcg_w6|05_effect_v3__dai|ba9ef88f5f,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__super_fast_run_0__ref_super_fast_run_3__s42.mp4,8,120,0.4828908072311755,0.5569322247312672,0.5928553823499377,0.7622795612925285
dualforce_dcg_w6|05_effect_v3__dai|8963a3974d,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__super_fast_run_0__ref_super_fast_run_3__s43.mp4,8,120,0.4532689325819521,0.5728632979082605,0.640091171483742,0.7791489473788645
dualforce_dcg_w6|05_effect_v3__dai|f105bf14d1,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__super_fast_run_3__ref_super_fast_run_0__s43.mp4,8,120,0.4885078270068843,0.5987430393487126,0.6130073794186593,1.0869752743012056
dualforce_dcg_w6|05_effect_v3__dai|9feb603f2c,GEN:dualforce_dcg_w6:v3:effect:start,portal_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-unseen-same__dualforce_dcg_w6_effect_v3__portal_1__ref_portal_4__s42.mp4,8,120,0.4989277284807314,1.061001142396126,1.0851744612559595,0.7188598266513985
